,GEOID,CONTRACT RENT_Estimate!!Total,CONTRACT RENT_Estimate!!Total!!With cash rent,CONTRACT RENT_Estimate!!Total!!With cash rent!!Less than $100,CONTRACT RENT_Estimate!!Total!!With cash rent!!$100 to $149,CONTRACT RENT_Estimate!!Total!!With cash rent!!$150 to $199,CONTRACT RENT_Estimate!!Total!!With cash rent!!$200 to $249,CONTRACT RENT_Estimate!!Total!!With cash rent!!$250 to $299,CONTRACT RENT_Estimate!!Total!!With cash rent!!$300 to $349,CONTRACT RENT_Estimate!!Total!!With cash rent!!$350 to $399,CONTRACT RENT_Estimate!!Total!!With cash rent!!$400 to $449,CONTRACT RENT_Estimate!!Total!!With cash rent!!$450 to $499,CONTRACT RENT_Estimate!!Total!!With cash rent!!$500 to $549,CONTRACT RENT_Estimate!!Total!!With cash rent!!$550 to $599,CONTRACT RENT_Estimate!!Total!!With cash rent!!$600 to $649,CONTRACT RENT_Estimate!!Total!!With cash rent!!$650 to $699,CONTRACT RENT_Estimate!!Total!!With cash rent!!$700 to $749,CONTRACT RENT_Estimate!!Total!!With cash rent!!$750 to $799,CONTRACT RENT_Estimate!!Total!!With cash rent!!$800 to $899,CONTRACT RENT_Estimate!!Total!!With cash rent!!$900 to $999,"CONTRACT RENT_Estimate!!Total!!With cash rent!!$1,000 to $1,249","CONTRACT RENT_Estimate!!Total!!With cash rent!!$1,250 to $1,499","CONTRACT RENT_Estimate!!Total!!With cash rent!!$1,500 to $1,999","CONTRACT RENT_Estimate!!Total!!With cash rent!!$2,000 to $2,499","CONTRACT RENT_Estimate!!Total!!With cash rent!!$2,500 to $2,999",YEAR
454,13089020300,528.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,35.0,0.0,64.0,24.0,33.0,102.0,59.0,57.0,126.0,19.0,0.0,2015.0
455,13089020300,479.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,24.0,29.0,52.0,93.0,83.0,53.0,85.0,19.0,0.0,2016.0
456,13089020300,468.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,27.0,29.0,48.0,89.0,98.0,41.0,65.0,27.0,0.0,2017.0
457,13121006802,402.0,385.0,79.0,13.0,0.0,0.0,0.0,0.0,58.0,94.0,0.0,0.0,27.0,40.0,15.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,17.0,2012.0
458,13121006802,413.0,381.0,83.0,11.0,49.0,38.0,0.0,0.0,62.0,19.0,0.0,0.0,43.0,16.0,34.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,32.0,2013.0
459,13121006802,415.0,369.0,103.0,12.0,33.0,39.0,0.0,0.0,9.0,0.0,0.0,7.0,14.0,63.0,12.0,17.0,19.0,11.0,0.0,30.0,0.0,0.0,0.0,46.0,2014.0
460,13121006802,406.0,352.0,96.0,11.0,28.0,21.0,0.0,0.0,11.0,0.0,0.0,12.0,12.0,51.0,37.0,5.0,16.0,10.0,0.0,42.0,0.0,0.0,0.0,0.0,2015.0
461,13121006802,408.0,345.0,81.0,0.0,33.0,33.0,5.0,0.0,0.0,0.0,0.0,19.0,0.0,48.0,46.0,6.0,16.0,12.0,0.0,46.0,0.0,0.0,0.0,0.0,2016.0
462,13121006802,453.0,384.0,93.0,33.0,49.0,17.0,20.0,0.0,0.0,0.0,0.0,16.0,0.0,18.0,72.0,6.0,0.0,35.0,14.0,11.0,0.0,0.0,0.0,0.0,2017.0
463,13121006900,598.0,574.0,0.0,0.0,9.0,0.0,0.0,29.0,3.0,0.0,0.0,117.0,134.0,32.0,19.0,37.0,41.0,29.0,6.0,81.0,26.0,11.0,0.0,24.0,2012.0
464,13121006900,574.0,542.0,0.0,0.0,9.0,0.0,0.0,0.0,29.0,0.0,6.0,97.0,91.0,44.0,33.0,25.0,44.0,10.0,18.0,72.0,52.0,12.0,0.0,32.0,2013.0
465,13121006900,562.0,520.0,0.0,0.0,10.0,0.0,0.0,14.0,0.0,0.0,7.0,101.0,61.0,23.0,69.0,10.0,72.0,19.0,10.0,60.0,54.0,10.0,0.0,42.0,2014.0
466,13121006900,595.0,558.0,0.0,0.0,9.0,0.0,0.0,18.0,0.0,0.0,6.0,69.0,76.0,45.0,79.0,11.0,55.0,25.0,14.0,66.0,67.0,18.0,0.0,0.0,2015.0
467,13121006900,626.0,585.0,0.0,0.0,8.0,0.0,0.0,22.0,0.0,0.0,5.0,66.0,73.0,48.0,78.0,31.0,47.0,31.0,19.0,69.0,62.0,26.0,0.0,0.0,2016.0
468,13121006900,591.0,573.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,27.0,20.0,41.0,77.0,106.0,13.0,8.0,63.0,35.0,84.0,48.0,34.0,0.0,0.0,2017.0
469,13121007001,628.0,572.0,0.0,9.0,0.0,0.0,0.0,0.0,10.0,45.0,38.0,86.0,20.0,102.0,30.0,47.0,9.0,80.0,72.0,24.0,0.0,0.0,0.0,56.0,2012.0
470,13121007001,630.0,553.0,0.0,9.0,10.0,0.0,0.0,0.0,10.0,39.0,40.0,119.0,45.0,101.0,12.0,59.0,27.0,6.0,49.0,27.0,0.0,0.0,0.0,77.0,2013.0
471,13121007001,754.0,689.0,7.0,9.0,11.0,0.0,25.0,16.0,10.0,43.0,21.0,129.0,134.0,62.0,76.0,45.0,19.0,24.0,19.0,30.0,0.0,9.0,0.0,65.0,2014.0
472,13121007001,797.0,706.0,23.0,10.0,11.0,0.0,21.0,33.0,0.0,43.0,25.0,60.0,171.0,81.0,34.0,46.0,22.0,31.0,45.0,42.0,0.0,8.0,0.0,0.0,2015.0
473,13121007001,817.0,737.0,35.0,9.0,11.0,28.0,21.0,34.0,0.0,44.0,0.0,48.0,171.0,72.0,60.0,17.0,43.0,57.0,47.0,11.0,21.0,8.0,0.0,0.0,2016.0
474,13121007001,835.0,770.0,31.0,0.0,32.0,26.0,21.0,45.0,0.0,0.0,0.0,25.0,154.0,124.0,88.0,24.0,58.0,59.0,29.0,34.0,0.0,20.0,0.0,0.0,2017.0
475,13121007602,514.0,508.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,36.0,23.0,20.0,56.0,152.0,18.0,36.0,35.0,29.0,25.0,53.0,0.0,0.0,0.0,6.0,2012.0
476,13121007602,580.0,573.0,32.0,6.0,0.0,0.0,0.0,6.0,0.0,41.0,24.0,27.0,44.0,158.0,23.0,54.0,38.0,58.0,30.0,32.0,0.0,0.0,0.0,7.0,2013.0
477,13121007602,562.0,547.0,30.0,8.0,4.0,0.0,0.0,4.0,0.0,32.0,15.0,24.0,43.0,151.0,30.0,55.0,20.0,53.0,51.0,27.0,0.0,0.0,0.0,15.0,2014.0
478,13121007602,590.0,576.0,55.0,9.0,8.0,0.0,0.0,4.0,0.0,0.0,3.0,20.0,56.0,146.0,42.0,73.0,19.0,67.0,51.0,23.0,0.0,0.0,0.0,0.0,2015.0
479,13121007602,538.0,497.0,32.0,12.0,18.0,6.0,0.0,3.0,0.0,0.0,5.0,11.0,22.0,148.0,31.0,69.0,31.0,51.0,21.0,37.0,0.0,0.0,0.0,0.0,2016.0
480,13121007602,539.0,501.0,33.0,12.0,20.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,131.0,30.0,38.0,88.0,65.0,12.0,32.0,16.0,0.0,0.0,0.0,2017.0
481,13121007802,1059.0,1030.0,0.0,60.0,44.0,0.0,12.0,21.0,0.0,0.0,37.0,107.0,76.0,70.0,94.0,13.0,172.0,88.0,110.0,115.0,0.0,11.0,0.0,29.0,2012.0
482,13121007802,1128.0,1099.0,18.0,48.0,29.0,18.0,27.0,0.0,0.0,0.0,33.0,115.0,167.0,24.0,77.0,35.0,70.0,106.0,207.0,111.0,0.0,14.0,0.0,29.0,2013.0
483,13121007802,1218.0,1183.0,16.0,34.0,25.0,13.0,48.0,0.0,0.0,0.0,29.0,63.0,156.0,60.0,66.0,58.0,128.0,166.0,175.0,96.0,23.0,27.0,0.0,35.0,2014.0
484,13121007802,1293.0,1260.0,36.0,34.0,13.0,0.0,45.0,0.0,0.0,39.0,28.0,57.0,160.0,102.0,128.0,101.0,105.0,97.0,181.0,59.0,45.0,30.0,0.0,0.0,2015.0
485,13121007802,1419.0,1365.0,40.0,54.0,56.0,14.0,37.0,0.0,0.0,106.0,29.0,70.0,114.0,98.0,30.0,227.0,115.0,68.0,93.0,183.0,0.0,31.0,0.0,0.0,2016.0
486,13121007802,1423.0,1363.0,31.0,62.0,43.0,78.0,34.0,0.0,0.0,45.0,59.0,15.0,132.0,99.0,106.0,188.0,52.0,93.0,144.0,84.0,42.0,56.0,0.0,0.0,2017.0
487,13121002300,366.0,325.0,0.0,4.0,21.0,5.0,0.0,26.0,0.0,25.0,21.0,115.0,31.0,0.0,50.0,0.0,10.0,7.0,0.0,10.0,0.0,0.0,0.0,41.0,2012.0
488,13121002300,354.0,318.0,0.0,2.0,17.0,0.0,0.0,12.0,0.0,10.0,43.0,113.0,25.0,0.0,21.0,5.0,21.0,37.0,0.0,12.0,0.0,0.0,0.0,36.0,2013.0
489,13121002300,369.0,354.0,9.0,10.0,0.0,0.0,0.0,11.0,9.0,10.0,38.0,81.0,34.0,8.0,24.0,22.0,23.0,60.0,0.0,15.0,0.0,0.0,0.0,15.0,2014.0
490,13121002300,378.0,373.0,11.0,11.0,0.0,0.0,0.0,18.0,9.0,10.0,31.0,89.0,47.0,7.0,19.0,6.0,26.0,68.0,0.0,21.0,0.0,0.0,0.0,0.0,2015.0
491,13121002300,359.0,341.0,11.0,8.0,0.0,0.0,0.0,8.0,9.0,9.0,29.0,75.0,45.0,16.0,17.0,5.0,24.0,64.0,0.0,21.0,0.0,0.0,0.0,0.0,2016.0
492,13121002300,387.0,378.0,14.0,0.0,9.0,7.0,0.0,10.0,11.0,11.0,20.0,34.0,79.0,29.0,20.0,5.0,28.0,67.0,0.0,34.0,0.0,0.0,0.0,0.0,2017.0
493,13121002100,692.0,677.0,32.0,0.0,39.0,9.0,67.0,14.0,66.0,0.0,0.0,48.0,17.0,36.0,30.0,30.0,41.0,119.0,6.0,48.0,8.0,19.0,48.0,15.0,2012.0
494,13121002100,563.0,546.0,18.0,11.0,33.0,9.0,18.0,15.0,35.0,0.0,0.0,37.0,37.0,44.0,29.0,24.0,55.0,63.0,9.0,39.0,5.0,15.0,50.0,17.0,2013.0
495,13121002100,588.0,588.0,19.0,10.0,27.0,0.0,9.0,17.0,17.0,0.0,0.0,24.0,48.0,69.0,0.0,30.0,63.0,102.0,14.0,40.0,18.0,25.0,56.0,0.0,2014.0
496,13121002100,616.0,616.0,10.0,14.0,12.0,0.0,11.0,7.0,43.0,0.0,4.0,15.0,54.0,70.0,29.0,32.0,62.0,113.0,11.0,56.0,26.0,19.0,28.0,0.0,2015.0
497,13121002100,582.0,582.0,10.0,12.0,7.0,6.0,0.0,0.0,67.0,0.0,2.0,17.0,53.0,48.0,35.0,22.0,30.0,121.0,8.0,67.0,29.0,22.0,26.0,0.0,2016.0
498,13121002100,511.0,511.0,9.0,17.0,3.0,6.0,6.0,0.0,64.0,0.0,1.0,0.0,22.0,9.0,79.0,12.0,0.0,97.0,26.0,64.0,38.0,45.0,13.0,0.0,2017.0
499,13121007806,1063.0,1046.0,71.0,16.0,0.0,20.0,0.0,52.0,48.0,13.0,0.0,75.0,43.0,129.0,99.0,122.0,0.0,142.0,72.0,144.0,0.0,0.0,0.0,17.0,2012.0
500,13121007806,1093.0,1082.0,59.0,13.0,0.0,69.0,0.0,0.0,49.0,15.0,0.0,99.0,37.0,69.0,82.0,103.0,61.0,175.0,57.0,194.0,0.0,0.0,0.0,11.0,2013.0
501,13121007806,1161.0,1149.0,43.0,0.0,0.0,44.0,25.0,0.0,52.0,10.0,20.0,100.0,0.0,137.0,19.0,207.0,70.0,145.0,76.0,201.0,0.0,0.0,0.0,12.0,2014.0
502,13121007806,1232.0,1216.0,35.0,15.0,59.0,47.0,21.0,0.0,59.0,33.0,23.0,95.0,15.0,131.0,171.0,173.0,41.0,128.0,38.0,132.0,0.0,0.0,0.0,0.0,2015.0
503,13121007806,1336.0,1313.0,30.0,30.0,82.0,0.0,56.0,0.0,69.0,29.0,23.0,21.0,30.0,170.0,209.0,108.0,79.0,235.0,95.0,47.0,0.0,0.0,0.0,0.0,2016.0
504,13121007806,1108.0,1096.0,45.0,36.0,0.0,75.0,52.0,0.0,18.0,27.0,29.0,25.0,34.0,48.0,111.0,162.0,78.0,144.0,154.0,58.0,0.0,0.0,0.0,0.0,2017.0
505,13121007805,792.0,781.0,21.0,0.0,0.0,0.0,0.0,8.0,0.0,14.0,8.0,101.0,39.0,144.0,76.0,111.0,64.0,158.0,28.0,9.0,0.0,0.0,0.0,11.0,2012.0
506,13121007805,672.0,672.0,28.0,0.0,0.0,0.0,0.0,7.0,0.0,14.0,6.0,114.0,57.0,105.0,98.0,53.0,42.0,95.0,39.0,14.0,0.0,0.0,0.0,0.0,2013.0
507,13121007805,698.0,698.0,41.0,7.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,118.0,47.0,111.0,92.0,30.0,42.0,152.0,25.0,12.0,0.0,0.0,0.0,0.0,2014.0
508,13121007805,719.0,712.0,49.0,8.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,90.0,59.0,138.0,57.0,39.0,89.0,115.0,37.0,10.0,0.0,0.0,0.0,0.0,2015.0
509,13121007805,733.0,726.0,53.0,28.0,0.0,0.0,19.0,0.0,0.0,20.0,0.0,42.0,67.0,178.0,24.0,17.0,34.0,193.0,35.0,0.0,16.0,0.0,0.0,0.0,2016.0
510,13121007805,783.0,757.0,47.0,46.0,36.0,7.0,22.0,0.0,0.0,8.0,0.0,22.0,45.0,152.0,52.0,36.0,31.0,178.0,57.0,0.0,18.0,0.0,0.0,0.0,2017.0
511,13121002800,880.0,871.0,122.0,0.0,102.0,116.0,13.0,107.0,0.0,8.0,9.0,20.0,12.0,23.0,0.0,0.0,0.0,54.0,133.0,92.0,45.0,15.0,0.0,9.0,2012.0
512,13121002800,995.0,984.0,91.0,0.0,124.0,155.0,36.0,95.0,11.0,8.0,10.0,23.0,0.0,0.0,0.0,20.0,0.0,0.0,155.0,166.0,71.0,19.0,0.0,11.0,2013.0
513,13121002800,1114.0,1114.0,79.0,0.0,84.0,145.0,26.0,106.0,14.0,8.0,9.0,38.0,26.0,0.0,17.0,15.0,0.0,16.0,198.0,219.0,82.0,32.0,0.0,0.0,2014.0
514,13121002800,1120.0,1120.0,39.0,0.0,70.0,119.0,50.0,59.0,46.0,7.0,8.0,45.0,25.0,0.0,12.0,73.0,24.0,19.0,116.0,220.0,126.0,62.0,0.0,0.0,2015.0
515,13121002800,1178.0,1178.0,48.0,16.0,44.0,137.0,43.0,58.0,30.0,19.0,0.0,23.0,35.0,0.0,10.0,95.0,19.0,24.0,93.0,290.0,105.0,89.0,0.0,0.0,2016.0
516,13121002800,1244.0,1244.0,40.0,16.0,29.0,113.0,25.0,43.0,12.0,30.0,10.0,14.0,36.0,0.0,12.0,16.0,59.0,29.0,86.0,299.0,178.0,179.0,4.0,14.0,2017.0
517,13121002600,339.0,319.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,20.0,14.0,56.0,92.0,67.0,4.0,9.0,0.0,0.0,0.0,20.0,2012.0
518,13121002600,386.0,361.0,16.0,11.0,6.0,0.0,0.0,0.0,7.0,0.0,16.0,15.0,15.0,36.0,51.0,74.0,48.0,41.0,0.0,21.0,4.0,0.0,0.0,25.0,2013.0
519,13121002600,429.0,396.0,16.0,18.0,14.0,0.0,12.0,0.0,0.0,6.0,15.0,13.0,11.0,17.0,50.0,40.0,63.0,68.0,13.0,36.0,4.0,0.0,0.0,33.0,2014.0
520,13121002600,463.0,422.0,17.0,14.0,14.0,0.0,16.0,0.0,0.0,6.0,22.0,17.0,6.0,29.0,55.0,78.0,37.0,59.0,13.0,34.0,5.0,0.0,0.0,0.0,2015.0
521,13121002600,493.0,481.0,26.0,5.0,12.0,0.0,11.0,0.0,0.0,7.0,24.0,15.0,0.0,15.0,54.0,93.0,72.0,51.0,31.0,60.0,5.0,0.0,0.0,0.0,2016.0
522,13121002600,535.0,523.0,28.0,8.0,7.0,0.0,10.0,0.0,0.0,7.0,22.0,10.0,0.0,17.0,42.0,101.0,62.0,79.0,36.0,82.0,12.0,0.0,0.0,0.0,2017.0
523,13121003000,614.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,33.0,66.0,8.0,47.0,51.0,249.0,99.0,38.0,0.0,14.0,2012.0
524,13121003000,748.0,716.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,27.0,106.0,18.0,72.0,111.0,252.0,50.0,61.0,0.0,32.0,2013.0
525,13121003000,768.0,723.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,18.0,77.0,22.0,98.0,58.0,273.0,99.0,37.0,21.0,45.0,2014.0
526,13121003000,852.0,826.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,17.0,71.0,46.0,163.0,58.0,264.0,104.0,67.0,18.0,0.0,2015.0
527,13121003000,869.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,97.0,140.0,103.0,187.0,133.0,102.0,27.0,0.0,2016.0
528,13121003000,888.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,106.0,157.0,193.0,94.0,159.0,52.0,0.0,2017.0
529,13121002400,475.0,455.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,94.0,89.0,29.0,97.0,34.0,19.0,20.0,0.0,37.0,0.0,0.0,9.0,0.0,20.0,2012.0
530,13121002400,403.0,387.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,50.0,43.0,89.0,0.0,84.0,26.0,9.0,31.0,7.0,35.0,0.0,0.0,9.0,0.0,16.0,2013.0
531,13121002400,452.0,444.0,0.0,0.0,4.0,0.0,0.0,15.0,0.0,42.0,8.0,85.0,0.0,73.0,50.0,38.0,22.0,8.0,74.0,20.0,0.0,5.0,0.0,8.0,2014.0
532,13121002400,498.0,485.0,0.0,0.0,3.0,0.0,0.0,30.0,0.0,49.0,7.0,57.0,27.0,64.0,48.0,59.0,33.0,20.0,63.0,19.0,0.0,6.0,0.0,0.0,2015.0
533,13121002400,528.0,511.0,0.0,0.0,4.0,0.0,0.0,18.0,0.0,36.0,2.0,112.0,30.0,70.0,64.0,55.0,17.0,21.0,51.0,26.0,0.0,5.0,0.0,0.0,2016.0
534,13121002400,542.0,519.0,0.0,0.0,4.0,0.0,0.0,20.0,0.0,54.0,3.0,57.0,30.0,34.0,60.0,65.0,12.0,49.0,56.0,36.0,0.0,39.0,0.0,0.0,2017.0
535,13121003200,687.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,29.0,47.0,61.0,88.0,17.0,82.0,129.0,81.0,127.0,16.0,0.0,0.0,2012.0
536,13121003200,681.0,681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,25.0,41.0,45.0,96.0,16.0,90.0,85.0,115.0,123.0,36.0,0.0,0.0,2013.0
537,13121003200,644.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,31.0,0.0,60.0,71.0,35.0,81.0,74.0,140.0,76.0,69.0,0.0,0.0,2014.0
538,13121003200,568.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,44.0,50.0,81.0,72.0,130.0,54.0,77.0,0.0,0.0,2015.0
539,13121003200,467.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,11.0,59.0,81.0,90.0,70.0,92.0,0.0,0.0,2016.0
540,13121003200,376.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,5.0,25.0,68.0,112.0,52.0,84.0,0.0,0.0,2017.0
541,13121003100,349.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,22.0,69.0,0.0,95.0,11.0,61.0,10.0,12.0,12.0,11.0,13.0,0.0,0.0,22.0,2012.0
542,13121003100,371.0,353.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,6.0,43.0,61.0,0.0,68.0,74.0,10.0,11.0,9.0,16.0,10.0,21.0,16.0,0.0,18.0,2013.0
543,13121003100,401.0,401.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,39.0,43.0,5.0,50.0,146.0,38.0,8.0,0.0,14.0,17.0,13.0,17.0,0.0,0.0,2014.0
544,13121003100,414.0,414.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,36.0,39.0,4.0,58.0,103.0,22.0,28.0,31.0,16.0,11.0,16.0,36.0,0.0,0.0,2015.0
545,13121003100,464.0,464.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,18.0,35.0,9.0,13.0,35.0,124.0,29.0,28.0,36.0,6.0,20.0,56.0,43.0,5.0,0.0,2016.0
546,13121003100,491.0,491.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,51.0,32.0,8.0,15.0,6.0,98.0,43.0,39.0,35.0,5.0,20.0,56.0,50.0,21.0,0.0,2017.0
547,13121003500,484.0,484.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,32.0,17.0,82.0,83.0,184.0,59.0,0.0,0.0,0.0,2012.0
548,13121003500,427.0,427.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,23.0,6.0,126.0,58.0,136.0,19.0,28.0,0.0,0.0,2013.0
549,13121003500,419.0,419.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,127.0,74.0,148.0,18.0,0.0,0.0,0.0,2014.0
550,13121003500,379.0,372.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,131.0,87.0,105.0,21.0,8.0,0.0,0.0,2015.0
551,13121003500,401.0,385.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,91.0,103.0,128.0,24.0,13.0,0.0,6.0,2016.0
552,13121003500,335.0,321.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,48.0,74.0,136.0,18.0,29.0,0.0,6.0,2017.0
553,13121003800,195.0,177.0,0.0,0.0,0.0,0.0,6.0,5.0,21.0,36.0,37.0,20.0,0.0,0.0,24.0,0.0,0.0,18.0,0.0,0.0,10.0,0.0,0.0,18.0,2012.0
554,13121003800,139.0,137.0,0.0,0.0,0.0,0.0,6.0,4.0,12.0,25.0,46.0,5.0,0.0,0.0,17.0,0.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,2.0,2013.0
555,13121003800,178.0,175.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,29.0,52.0,8.0,0.0,5.0,22.0,0.0,0.0,14.0,4.0,0.0,12.0,0.0,0.0,3.0,2014.0
556,13121003800,178.0,163.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,24.0,43.0,7.0,7.0,4.0,14.0,0.0,0.0,17.0,6.0,0.0,14.0,0.0,0.0,0.0,2015.0
557,13121003800,157.0,135.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,15.0,41.0,13.0,11.0,7.0,7.0,0.0,0.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,2016.0
558,13121003800,146.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,28.0,16.0,10.0,11.0,0.0,0.0,0.0,30.0,14.0,0.0,0.0,0.0,0.0,0.0,2017.0
559,13121007808,1200.0,1072.0,210.0,84.0,33.0,64.0,14.0,0.0,9.0,78.0,144.0,85.0,90.0,95.0,124.0,29.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,128.0,2012.0
560,13121007808,1200.0,1011.0,115.0,111.0,10.0,63.0,20.0,0.0,0.0,33.0,163.0,109.0,154.0,92.0,70.0,45.0,0.0,0.0,12.0,0.0,0.0,0.0,14.0,189.0,2013.0
561,13121007808,1220.0,1000.0,159.0,102.0,8.0,69.0,30.0,9.0,29.0,8.0,101.0,63.0,160.0,118.0,90.0,20.0,0.0,0.0,13.0,0.0,0.0,0.0,21.0,220.0,2014.0
562,13121007808,1254.0,1038.0,140.0,114.0,17.0,86.0,13.0,8.0,25.0,14.0,101.0,82.0,235.0,82.0,43.0,34.0,0.0,10.0,13.0,0.0,0.0,0.0,14.0,0.0,2015.0
563,13121007808,1332.0,1151.0,157.0,145.0,36.0,77.0,22.0,21.0,24.0,8.0,42.0,144.0,280.0,33.0,75.0,52.0,0.0,10.0,0.0,0.0,0.0,0.0,17.0,0.0,2016.0
564,13121007808,1313.0,1174.0,185.0,114.0,26.0,77.0,23.0,23.0,26.0,9.0,42.0,125.0,212.0,162.0,51.0,38.0,24.0,0.0,11.0,0.0,0.0,0.0,18.0,0.0,2017.0
565,13121008000,576.0,549.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,31.0,65.0,29.0,35.0,43.0,72.0,56.0,17.0,148.0,22.0,2.0,0.0,0.0,27.0,2012.0
566,13121008000,590.0,542.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,26.0,82.0,0.0,42.0,54.0,28.0,117.0,32.0,110.0,29.0,2.0,9.0,0.0,48.0,2013.0
567,13121008000,687.0,626.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0,36.0,0.0,59.0,72.0,32.0,81.0,99.0,138.0,31.0,0.0,9.0,0.0,61.0,2014.0
568,13121008000,711.0,622.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,9.0,0.0,63.0,79.0,36.0,92.0,142.0,82.0,48.0,0.0,19.0,0.0,0.0,2015.0
569,13121008000,748.0,637.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0,34.0,0.0,63.0,94.0,34.0,35.0,136.0,94.0,56.0,0.0,24.0,0.0,0.0,2016.0
570,13121008000,772.0,699.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,46.0,0.0,23.0,80.0,59.0,76.0,112.0,139.0,61.0,10.0,14.0,10.0,0.0,2017.0
571,13121007807,587.0,547.0,32.0,35.0,31.0,16.0,0.0,0.0,9.0,0.0,9.0,40.0,161.0,94.0,25.0,0.0,0.0,21.0,60.0,14.0,0.0,0.0,0.0,40.0,2012.0
572,13121007807,490.0,452.0,43.0,46.0,0.0,14.0,0.0,0.0,0.0,0.0,9.0,0.0,118.0,111.0,31.0,0.0,0.0,32.0,36.0,12.0,0.0,0.0,0.0,38.0,2013.0
573,13121007807,519.0,470.0,26.0,42.0,0.0,16.0,7.0,0.0,25.0,9.0,40.0,23.0,102.0,128.0,0.0,0.0,0.0,31.0,9.0,12.0,0.0,0.0,0.0,49.0,2014.0
574,13121007807,592.0,534.0,28.0,38.0,0.0,0.0,7.0,0.0,30.0,23.0,26.0,25.0,42.0,175.0,53.0,54.0,0.0,23.0,0.0,10.0,0.0,0.0,0.0,0.0,2015.0
